ID,Name,ReadMode
21386,sub-032302_TP8.EC,EC
21387,sub-032302_P5.EC,EC
21388,sub-032302_P1.EC,EC
21389,sub-032302_P2.EC,EC
21390,sub-032302_P6.EC,EC
21391,sub-032302_PO7.EC,EC
21392,sub-032302_PO3.EC,EC
21393,sub-032302_POz.EC,EC
21394,sub-032302_PO4.EC,EC
21395,sub-032302_PO8.EC,EC
21396,sub-032302_Fp1.EO,EO
21397,sub-032302_Fp2.EO,EO
21398,sub-032302_F7.EO,EO
21399,sub-032302_F3.EO,EO
21400,sub-032302_Fz.EO,EO
21401,sub-032302_F4.EO,EO
21402,sub-032302_F8.EO,EO
21403,sub-032302_FC5.EO,EO
21404,sub-032302_FC1.EO,EO
21405,sub-032302_FC2.EO,EO
21406,sub-032302_FC6.EO,EO
21407,sub-032302_T7.EO,EO
21408,sub-032302_C3.EO,EO
21409,sub-032302_Cz.EO,EO
21410,sub-032302_C4.EO,EO
21411,sub-032302_T8.EO,EO
21412,sub-032302_CP5.EO,EO
21413,sub-032302_CP1.EO,EO
21414,sub-032302_CP2.EO,EO
21415,sub-032302_CP6.EO,EO
21416,sub-032302_AFz.EO,EO
21417,sub-032302_P7.EO,EO
21418,sub-032302_P3.EO,EO
21419,sub-032302_Pz.EO,EO
21420,sub-032302_P4.EO,EO
21421,sub-032302_P8.EO,EO
21423,sub-032302_O1.EO,EO
21424,sub-032302_Oz.EO,EO
21425,sub-032302_O2.EO,EO
21427,sub-032302_AF7.EO,EO
21428,sub-032302_AF3.EO,EO
21429,sub-032302_AF4.EO,EO
21430,sub-032302_AF8.EO,EO
21431,sub-032302_F5.EO,EO
21432,sub-032302_F1.EO,EO
21433,sub-032302_F2.EO,EO
21434,sub-032302_F6.EO,EO
21435,sub-032302_FT7.EO,EO
21436,sub-032302_FC3.EO,EO
21437,sub-032302_FC4.EO,EO
21438,sub-032302_FT8.EO,EO
21439,sub-032302_C5.EO,EO
21440,sub-032302_C1.EO,EO
21441,sub-032302_C2.EO,EO
21442,sub-032302_C6.EO,EO
21443,sub-032302_TP7.EO,EO
21444,sub-032302_CP3.EO,EO
21445,sub-032302_CPz.EO,EO
21446,sub-032302_CP4.EO,EO
21447,sub-032302_TP8.EO,EO
21448,sub-032302_P5.EO,EO
21449,sub-032302_P1.EO,EO
21450,sub-032302_P2.EO,EO
21451,sub-032302_P6.EO,EO
21452,sub-032302_PO7.EO,EO
21453,sub-032302_PO3.EO,EO
21454,sub-032302_POz.EO,EO
21455,sub-032302_PO4.EO,EO
21456,sub-032302_PO8.EO,EO
21457,sub-032367_Fp1.EC,EC
21458,sub-032367_Fp2.EC,EC
21459,sub-032367_F7.EC,EC
21460,sub-032367_F3.EC,EC
21461,sub-032367_Fz.EC,EC
21462,sub-032367_F4.EC,EC
21463,sub-032367_F8.EC,EC
21464,sub-032367_FC5.EC,EC
21465,sub-032367_FC1.EC,EC
21466,sub-032367_FC2.EC,EC
21467,sub-032367_C3.EC,EC
21468,sub-032367_Cz.EC,EC
21469,sub-032367_C4.EC,EC
21470,sub-032367_CP5.EC,EC
21471,sub-032367_CP1.EC,EC
21472,sub-032367_CP2.EC,EC
21473,sub-032367_CP6.EC,EC
21474,sub-032367_AFz.EC,EC
21475,sub-032367_P7.EC,EC
21476,sub-032367_P3.EC,EC
21477,sub-032367_Pz.EC,EC
21478,sub-032367_P4.EC,EC
21479,sub-032367_P8.EC,EC
21481,sub-032367_O1.EC,EC
21482,sub-032367_Oz.EC,EC
21483,sub-032367_O2.EC,EC
21485,sub-032367_AF7.EC,EC
21486,sub-032367_AF3.EC,EC
21487,sub-032367_AF4.EC,EC
21488,sub-032367_AF8.EC,EC
21489,sub-032367_F5.EC,EC
21490,sub-032367_F1.EC,EC
21491,sub-032367_F2.EC,EC
21492,sub-032367_F6.EC,EC
21493,sub-032367_FT7.EC,EC
21494,sub-032367_FC3.EC,EC
21495,sub-032367_FC4.EC,EC
21496,sub-032367_FT8.EC,EC
21497,sub-032367_C5.EC,EC
21498,sub-032367_C1.EC,EC
21499,sub-032367_C2.EC,EC
21500,sub-032367_C6.EC,EC
21501,sub-032367_TP7.EC,EC
21502,sub-032367_CP3.EC,EC
21503,sub-032367_CPz.EC,EC
21504,sub-032367_CP4.EC,EC
21505,sub-032367_TP8.EC,EC
21506,sub-032367_P5.EC,EC
21507,sub-032367_P1.EC,EC
21508,sub-032367_P2.EC,EC
21509,sub-032367_P6.EC,EC
21510,sub-032367_PO7.EC,EC
21511,sub-032367_PO3.EC,EC
21512,sub-032367_POz.EC,EC
21513,sub-032367_PO4.EC,EC
21514,sub-032367_PO8.EC,EC
21515,sub-032367_Fp1.EO,EO
21516,sub-032367_Fp2.EO,EO
21517,sub-032367_F7.EO,EO
21518,sub-032367_F3.EO,EO
21519,sub-032367_Fz.EO,EO
21520,sub-032367_F4.EO,EO
21521,sub-032367_F8.EO,EO
21522,sub-032367_FC5.EO,EO
21523,sub-032367_FC1.EO,EO
21524,sub-032367_FC2.EO,EO
21525,sub-032367_FC6.EO,EO
21526,sub-032367_C3.EO,EO
21527,sub-032367_Cz.EO,EO
21528,sub-032367_C4.EO,EO
21529,sub-032367_CP5.EO,EO
21530,sub-032367_CP1.EO,EO
21531,sub-032367_CP2.EO,EO
21532,sub-032367_CP6.EO,EO
21533,sub-032367_AFz.EO,EO
21534,sub-032367_P7.EO,EO
21535,sub-032367_P3.EO,EO
21536,sub-032367_Pz.EO,EO
21537,sub-032367_P4.EO,EO
21538,sub-032367_P8.EO,EO
21540,sub-032367_O1.EO,EO
21541,sub-032367_Oz.EO,EO
21542,sub-032367_O2.EO,EO
21544,sub-032367_AF7.EO,EO
21545,sub-032367_AF3.EO,EO
21546,sub-032367_AF4.EO,EO
21547,sub-032367_AF8.EO,EO
21548,sub-032367_F5.EO,EO
21549,sub-032367_F1.EO,EO
21550,sub-032367_F2.EO,EO
21551,sub-032367_F6.EO,EO
21552,sub-032367_FT7.EO,EO
21553,sub-032367_FC3.EO,EO
21554,sub-032367_FC4.EO,EO
21555,sub-032367_FT8.EO,EO
21556,sub-032367_C5.EO,EO
21557,sub-032367_C1.EO,EO
21558,sub-032367_C2.EO,EO
21559,sub-032367_C6.EO,EO
21560,sub-032367_TP7.EO,EO
21561,sub-032367_CP3.EO,EO
21562,sub-032367_CPz.EO,EO
21563,sub-032367_CP4.EO,EO
21564,sub-032367_TP8.EO,EO
21565,sub-032367_P5.EO,EO
21566,sub-032367_P1.EO,EO
21567,sub-032367_P2.EO,EO
21568,sub-032367_P6.EO,EO
21569,sub-032367_PO7.EO,EO
21570,sub-032367_PO3.EO,EO
21571,sub-032367_POz.EO,EO
21572,sub-032367_PO4.EO,EO
21573,sub-032367_PO8.EO,EO
21574,sub-032385_Fp1.EC,EC
21575,sub-032385_Fp2.EC,EC
21576,sub-032385_F7.EC,EC
21577,sub-032385_F3.EC,EC
21578,sub-032385_Fz.EC,EC
21579,sub-032385_F4.EC,EC
21580,sub-032385_F8.EC,EC
21581,sub-032385_FC5.EC,EC
21582,sub-032385_FC1.EC,EC
21583,sub-032385_FC2.EC,EC
21584,sub-032385_FC6.EC,EC
21585,sub-032385_T7.EC,EC
21586,sub-032385_C3.EC,EC
21587,sub-032385_Cz.EC,EC
21588,sub-032385_C4.EC,EC
21589,sub-032385_T8.EC,EC
21590,sub-032385_CP5.EC,EC
21591,sub-032385_CP1.EC,EC
21592,sub-032385_CP2.EC,EC
21593,sub-032385_CP6.EC,EC
21594,sub-032385_AFz.EC,EC
21595,sub-032385_P7.EC,EC
21596,sub-032385_P3.EC,EC
21597,sub-032385_Pz.EC,EC
21598,sub-032385_P4.EC,EC
21599,sub-032385_P8.EC,EC
21601,sub-032385_O1.EC,EC
21602,sub-032385_Oz.EC,EC
21603,sub-032385_O2.EC,EC
21604,sub-032385_AF7.EC,EC
21605,sub-032385_AF3.EC,EC
21606,sub-032385_AF4.EC,EC
21607,sub-032385_AF8.EC,EC
21608,sub-032385_F5.EC,EC
21609,sub-032385_F1.EC,EC
21610,sub-032385_F2.EC,EC
21611,sub-032385_F6.EC,EC
21612,sub-032385_FT7.EC,EC
21613,sub-032385_FC3.EC,EC
21614,sub-032385_FC4.EC,EC
21615,sub-032385_FT8.EC,EC
21616,sub-032385_C5.EC,EC
21617,sub-032385_C1.EC,EC
21618,sub-032385_C2.EC,EC
21619,sub-032385_C6.EC,EC
21620,sub-032385_TP7.EC,EC
21621,sub-032385_CP3.EC,EC
21622,sub-032385_CPz.EC,EC
21623,sub-032385_CP4.EC,EC
21624,sub-032385_TP8.EC,EC
21625,sub-032385_P5.EC,EC
21626,sub-032385_P1.EC,EC
21627,sub-032385_P2.EC,EC
21628,sub-032385_P6.EC,EC
21629,sub-032385_PO7.EC,EC
21630,sub-032385_PO3.EC,EC
21631,sub-032385_POz.EC,EC
21632,sub-032385_PO4.EC,EC
21633,sub-032385_PO8.EC,EC
21634,sub-032385_Fp1.EO,EO
21635,sub-032385_Fp2.EO,EO
21636,sub-032385_F7.EO,EO
21637,sub-032385_F3.EO,EO
21638,sub-032385_Fz.EO,EO
21639,sub-032385_F4.EO,EO
21640,sub-032385_F8.EO,EO
21641,sub-032385_FC5.EO,EO
21642,sub-032385_FC1.EO,EO
21643,sub-032385_FC2.EO,EO
21644,sub-032385_FC6.EO,EO
21645,sub-032385_T7.EO,EO
21646,sub-032385_C3.EO,EO
21647,sub-032385_Cz.EO,EO
21648,sub-032385_C4.EO,EO
21649,sub-032385_T8.EO,EO
21650,sub-032385_CP5.EO,EO
21651,sub-032385_CP1.EO,EO
21652,sub-032385_CP2.EO,EO
21653,sub-032385_CP6.EO,EO
21654,sub-032385_AFz.EO,EO
21655,sub-032385_P7.EO,EO
21656,sub-032385_P3.EO,EO
21657,sub-032385_Pz.EO,EO
21658,sub-032385_P4.EO,EO
21659,sub-032385_P8.EO,EO
21661,sub-032385_O1.EO,EO
21662,sub-032385_Oz.EO,EO
21663,sub-032385_O2.EO,EO
21664,sub-032385_AF7.EO,EO
21665,sub-032385_AF3.EO,EO
21666,sub-032385_AF4.EO,EO
21667,sub-032385_AF8.EO,EO
21668,sub-032385_F5.EO,EO
21669,sub-032385_F1.EO,EO
21670,sub-032385_F2.EO,EO
21671,sub-032385_F6.EO,EO
21672,sub-032385_FT7.EO,EO
21673,sub-032385_FC3.EO,EO
21674,sub-032385_FC4.EO,EO
21675,sub-032385_FT8.EO,EO
21676,sub-032385_C5.EO,EO
21677,sub-032385_C1.EO,EO
21678,sub-032385_C2.EO,EO
21679,sub-032385_C6.EO,EO
21680,sub-032385_TP7.EO,EO
21681,sub-032385_CP3.EO,EO
21682,sub-032385_CPz.EO,EO
21683,sub-032385_CP4.EO,EO
21684,sub-032385_TP8.EO,EO
21685,sub-032385_P5.EO,EO
21686,sub-032385_P1.EO,EO
21687,sub-032385_P2.EO,EO
21688,sub-032385_P6.EO,EO
21689,sub-032385_PO7.EO,EO
21690,sub-032385_PO3.EO,EO
21691,sub-032385_POz.EO,EO
21692,sub-032385_PO4.EO,EO
21693,sub-032385_PO8.EO,EO
21694,sub-032373_Fp1.EC,EC
21695,sub-032373_Fp2.EC,EC
21696,sub-032373_F7.EC,EC
21697,sub-032373_F3.EC,EC
21698,sub-032373_Fz.EC,EC
21699,sub-032373_F4.EC,EC
21700,sub-032373_F8.EC,EC
21701,sub-032373_FC5.EC,EC
21702,sub-032373_FC1.EC,EC
21703,sub-032373_FC2.EC,EC
21704,sub-032373_FC6.EC,EC
21705,sub-032373_T7.EC,EC
21706,sub-032373_C3.EC,EC
21707,sub-032373_Cz.EC,EC
21708,sub-032373_C4.EC,EC
21709,sub-032373_T8.EC,EC
21710,sub-032373_CP5.EC,EC
21711,sub-032373_CP1.EC,EC
21712,sub-032373_CP2.EC,EC
21713,sub-032373_CP6.EC,EC
21714,sub-032373_AFz.EC,EC
21715,sub-032373_P7.EC,EC
21716,sub-032373_P3.EC,EC
21717,sub-032373_Pz.EC,EC
21718,sub-032373_P4.EC,EC
21719,sub-032373_P8.EC,EC
21721,sub-032373_O1.EC,EC
21722,sub-032373_Oz.EC,EC
21723,sub-032373_O2.EC,EC
21724,sub-032373_AF7.EC,EC
21725,sub-032373_AF3.EC,EC
21726,sub-032373_AF4.EC,EC
21727,sub-032373_AF8.EC,EC
21728,sub-032373_F5.EC,EC
21729,sub-032373_F1.EC,EC
21730,sub-032373_F2.EC,EC
21731,sub-032373_F6.EC,EC
21732,sub-032373_FT7.EC,EC
21733,sub-032373_FC3.EC,EC
21734,sub-032373_FC4.EC,EC
21735,sub-032373_FT8.EC,EC
21736,sub-032373_C5.EC,EC
21737,sub-032373_C1.EC,EC
21738,sub-032373_C2.EC,EC
21739,sub-032373_C6.EC,EC
21740,sub-032373_TP7.EC,EC
21741,sub-032373_CP3.EC,EC
21742,sub-032373_CPz.EC,EC
21743,sub-032373_CP4.EC,EC
21744,sub-032373_TP8.EC,EC
21745,sub-032373_P5.EC,EC
21746,sub-032373_P1.EC,EC
21747,sub-032373_P2.EC,EC
21748,sub-032373_P6.EC,EC
21749,sub-032373_PO7.EC,EC
21750,sub-032373_PO3.EC,EC
21751,sub-032373_POz.EC,EC
21752,sub-032373_PO4.EC,EC
21753,sub-032373_PO8.EC,EC
21754,sub-032373_Fp1.EO,EO
21755,sub-032373_Fp2.EO,EO
21756,sub-032373_F7.EO,EO
21757,sub-032373_F3.EO,EO
21758,sub-032373_Fz.EO,EO
21759,sub-032373_F4.EO,EO
21760,sub-032373_F8.EO,EO
21761,sub-032373_FC5.EO,EO
21762,sub-032373_FC1.EO,EO
21763,sub-032373_FC2.EO,EO
21764,sub-032373_FC6.EO,EO
21765,sub-032373_T7.EO,EO
21766,sub-032373_C3.EO,EO
21767,sub-032373_Cz.EO,EO
21768,sub-032373_C4.EO,EO
21769,sub-032373_T8.EO,EO
21770,sub-032373_CP5.EO,EO
21771,sub-032373_CP1.EO,EO
21772,sub-032373_CP2.EO,EO
21773,sub-032373_CP6.EO,EO
21774,sub-032373_AFz.EO,EO
21775,sub-032373_P7.EO,EO
21776,sub-032373_P3.EO,EO
21777,sub-032373_Pz.EO,EO
21778,sub-032373_P4.EO,EO
21779,sub-032373_P8.EO,EO
21781,sub-032373_O1.EO,EO
21782,sub-032373_Oz.EO,EO
21783,sub-032373_O2.EO,EO
21785,sub-032373_AF3.EO,EO
21786,sub-032373_AF4.EO,EO
21787,sub-032373_AF8.EO,EO
21788,sub-032373_F5.EO,EO
21789,sub-032373_F1.EO,EO
21790,sub-032373_F2.EO,EO
21791,sub-032373_F6.EO,EO
21792,sub-032373_FT7.EO,EO
21793,sub-032373_FC3.EO,EO
21794,sub-032373_FC4.EO,EO
21795,sub-032373_FT8.EO,EO
21796,sub-032373_C5.EO,EO
21797,sub-032373_C1.EO,EO
21798,sub-032373_C2.EO,EO
21799,sub-032373_C6.EO,EO
21800,sub-032373_TP7.EO,EO
21801,sub-032373_CP3.EO,EO
21802,sub-032373_CPz.EO,EO
21803,sub-032373_CP4.EO,EO
21804,sub-032373_TP8.EO,EO
21805,sub-032373_P5.EO,EO
21806,sub-032373_P1.EO,EO
21807,sub-032373_P2.EO,EO
21808,sub-032373_P6.EO,EO
21809,sub-032373_PO7.EO,EO
21810,sub-032373_PO3.EO,EO
21811,sub-032373_POz.EO,EO
21812,sub-032373_PO4.EO,EO
21813,sub-032373_PO8.EO,EO
21814,sub-032344_Fp1.EC,EC
21815,sub-032344_Fp2.EC,EC
21816,sub-032344_F7.EC,EC
21817,sub-032344_F3.EC,EC
21818,sub-032344_Fz.EC,EC
21819,sub-032344_F4.EC,EC
21820,sub-032344_F8.EC,EC
21821,sub-032344_FC5.EC,EC
21822,sub-032344_FC1.EC,EC
21823,sub-032344_FC2.EC,EC
21824,sub-032344_FC6.EC,EC
21825,sub-032344_T7.EC,EC
21826,sub-032344_C3.EC,EC
21827,sub-032344_Cz.EC,EC
21828,sub-032344_C4.EC,EC
21829,sub-032344_T8.EC,EC
21830,sub-032344_CP5.EC,EC
21831,sub-032344_CP1.EC,EC
21832,sub-032344_CP2.EC,EC
21833,sub-032344_CP6.EC,EC
21834,sub-032344_AFz.EC,EC
21835,sub-032344_P7.EC,EC
21836,sub-032344_P3.EC,EC
21837,sub-032344_Pz.EC,EC
21838,sub-032344_P4.EC,EC
21839,sub-032344_P8.EC,EC
21841,sub-032344_O1.EC,EC
21842,sub-032344_Oz.EC,EC
21843,sub-032344_O2.EC,EC
21845,sub-032344_AF7.EC,EC
21846,sub-032344_AF3.EC,EC
21847,sub-032344_AF4.EC,EC
21848,sub-032344_AF8.EC,EC
21849,sub-032344_F5.EC,EC
21850,sub-032344_F1.EC,EC
21851,sub-032344_F2.EC,EC
21852,sub-032344_F6.EC,EC
21853,sub-032344_FT7.EC,EC
21854,sub-032344_FC3.EC,EC
21855,sub-032344_FC4.EC,EC
21856,sub-032344_FT8.EC,EC
21857,sub-032344_C5.EC,EC
21858,sub-032344_C1.EC,EC
21859,sub-032344_C2.EC,EC
21860,sub-032344_C6.EC,EC
21861,sub-032344_TP7.EC,EC
21862,sub-032344_CP3.EC,EC
21863,sub-032344_CPz.EC,EC
21864,sub-032344_CP4.EC,EC
21865,sub-032344_TP8.EC,EC
21866,sub-032344_P5.EC,EC
21867,sub-032344_P1.EC,EC
21868,sub-032344_P2.EC,EC
21869,sub-032344_P6.EC,EC
21870,sub-032344_PO7.EC,EC
21871,sub-032344_PO3.EC,EC
21872,sub-032344_POz.EC,EC
21873,sub-032344_PO4.EC,EC
21874,sub-032344_PO8.EC,EC
21875,sub-032344_Fp1.EO,EO
21876,sub-032344_Fp2.EO,EO
21877,sub-032344_F7.EO,EO
21878,sub-032344_F3.EO,EO
21879,sub-032344_Fz.EO,EO
21880,sub-032344_F4.EO,EO
21881,sub-032344_F8.EO,EO
21882,sub-032344_FC5.EO,EO
21883,sub-032344_FC1.EO,EO
21884,sub-032344_FC2.EO,EO
21885,sub-032344_FC6.EO,EO
21886,sub-032344_T7.EO,EO
21887,sub-032344_C3.EO,EO
21888,sub-032344_Cz.EO,EO
21889,sub-032344_C4.EO,EO
21890,sub-032344_T8.EO,EO
21891,sub-032344_CP5.EO,EO
21892,sub-032344_CP1.EO,EO
21893,sub-032344_CP2.EO,EO
21894,sub-032344_CP6.EO,EO
21895,sub-032344_AFz.EO,EO
21896,sub-032344_P7.EO,EO
21897,sub-032344_P3.EO,EO
21898,sub-032344_Pz.EO,EO
21899,sub-032344_P4.EO,EO
21900,sub-032344_P8.EO,EO
21902,sub-032344_O1.EO,EO
21903,sub-032344_Oz.EO,EO
21904,sub-032344_O2.EO,EO
21906,sub-032344_AF7.EO,EO
21907,sub-032344_AF3.EO,EO
21908,sub-032344_AF4.EO,EO
21909,sub-032344_AF8.EO,EO
21910,sub-032344_F5.EO,EO
21911,sub-032344_F1.EO,EO
21912,sub-032344_F2.EO,EO
21913,sub-032344_F6.EO,EO
21914,sub-032344_FT7.EO,EO
21915,sub-032344_FC3.EO,EO
21916,sub-032344_FC4.EO,EO
21917,sub-032344_FT8.EO,EO
21918,sub-032344_C5.EO,EO
21919,sub-032344_C1.EO,EO
21920,sub-032344_C2.EO,EO
21921,sub-032344_C6.EO,EO
21922,sub-032344_TP7.EO,EO
21923,sub-032344_CP3.EO,EO
21924,sub-032344_CPz.EO,EO
21925,sub-032344_CP4.EO,EO
21926,sub-032344_TP8.EO,EO
21927,sub-032344_P5.EO,EO
21928,sub-032344_P1.EO,EO
21929,sub-032344_P2.EO,EO
21930,sub-032344_P6.EO,EO
21931,sub-032344_PO7.EO,EO
21932,sub-032344_PO3.EO,EO
21933,sub-032344_POz.EO,EO
21934,sub-032344_PO4.EO,EO
21935,sub-032344_PO8.EO,EO
21936,sub-032319_Fp1.EC,EC
21937,sub-032319_Fp2.EC,EC
21938,sub-032319_F7.EC,EC
21939,sub-032319_F3.EC,EC
21940,sub-032319_Fz.EC,EC
21941,sub-032319_F4.EC,EC
21942,sub-032319_F8.EC,EC
21943,sub-032319_FC5.EC,EC
21944,sub-032319_FC1.EC,EC
21945,sub-032319_FC2.EC,EC
21946,sub-032319_FC6.EC,EC
21947,sub-032319_T7.EC,EC
21948,sub-032319_C3.EC,EC
21949,sub-032319_Cz.EC,EC
21950,sub-032319_C4.EC,EC
21951,sub-032319_CP5.EC,EC
21952,sub-032319_CP1.EC,EC
21953,sub-032319_CP2.EC,EC
21954,sub-032319_CP6.EC,EC
21955,sub-032319_AFz.EC,EC
21956,sub-032319_P7.EC,EC
21957,sub-032319_P3.EC,EC
21958,sub-032319_Pz.EC,EC
21959,sub-032319_P4.EC,EC
21960,sub-032319_P8.EC,EC
21962,sub-032319_O1.EC,EC
21963,sub-032319_Oz.EC,EC
21964,sub-032319_O2.EC,EC
21966,sub-032319_AF7.EC,EC
21967,sub-032319_AF3.EC,EC
21968,sub-032319_AF4.EC,EC
21969,sub-032319_AF8.EC,EC
21970,sub-032319_F5.EC,EC
21971,sub-032319_F1.EC,EC
21972,sub-032319_F2.EC,EC
21973,sub-032319_F6.EC,EC
21974,sub-032319_FT7.EC,EC
21975,sub-032319_FC3.EC,EC
21976,sub-032319_FC4.EC,EC
21977,sub-032319_C5.EC,EC
21978,sub-032319_C1.EC,EC
21979,sub-032319_C2.EC,EC
21980,sub-032319_TP7.EC,EC
21981,sub-032319_CP3.EC,EC
21982,sub-032319_CPz.EC,EC
21983,sub-032319_CP4.EC,EC
21984,sub-032319_TP8.EC,EC
21985,sub-032319_P5.EC,EC
21986,sub-032319_P1.EC,EC
21987,sub-032319_P2.EC,EC
21988,sub-032319_P6.EC,EC
21989,sub-032319_PO7.EC,EC
21990,sub-032319_PO3.EC,EC
21991,sub-032319_POz.EC,EC
21992,sub-032319_PO4.EC,EC
21993,sub-032319_PO8.EC,EC
21994,sub-032319_Fp1.EO,EO
21995,sub-032319_Fp2.EO,EO
21996,sub-032319_F7.EO,EO
21997,sub-032319_F3.EO,EO
21998,sub-032319_Fz.EO,EO
21999,sub-032319_F4.EO,EO
22000,sub-032319_F8.EO,EO
22001,sub-032319_FC5.EO,EO
22002,sub-032319_FC1.EO,EO
22003,sub-032319_FC2.EO,EO
22004,sub-032319_FC6.EO,EO
22005,sub-032319_T7.EO,EO
22006,sub-032319_C3.EO,EO
22007,sub-032319_Cz.EO,EO
22008,sub-032319_C4.EO,EO
22009,sub-032319_CP5.EO,EO
22010,sub-032319_CP1.EO,EO
22011,sub-032319_CP2.EO,EO
22012,sub-032319_CP6.EO,EO
22013,sub-032319_AFz.EO,EO
22014,sub-032319_P7.EO,EO
22015,sub-032319_P3.EO,EO
22016,sub-032319_Pz.EO,EO
22017,sub-032319_P4.EO,EO
22018,sub-032319_P8.EO,EO
22020,sub-032319_O1.EO,EO
22021,sub-032319_Oz.EO,EO
22022,sub-032319_O2.EO,EO
22024,sub-032319_AF7.EO,EO
22025,sub-032319_AF3.EO,EO
22026,sub-032319_AF4.EO,EO
22027,sub-032319_AF8.EO,EO
22028,sub-032319_F5.EO,EO
22029,sub-032319_F1.EO,EO
22030,sub-032319_F2.EO,EO
22031,sub-032319_F6.EO,EO
22032,sub-032319_FT7.EO,EO
22033,sub-032319_FC3.EO,EO
22034,sub-032319_FC4.EO,EO
22035,sub-032319_C5.EO,EO
22036,sub-032319_C1.EO,EO
22037,sub-032319_C2.EO,EO
22038,sub-032319_C6.EO,EO
22039,sub-032319_TP7.EO,EO
22040,sub-032319_CP3.EO,EO
22041,sub-032319_CPz.EO,EO
22042,sub-032319_CP4.EO,EO
22043,sub-032319_TP8.EO,EO
22044,sub-032319_P5.EO,EO
22045,sub-032319_P1.EO,EO
22046,sub-032319_P2.EO,EO
22047,sub-032319_P6.EO,EO
22048,sub-032319_PO7.EO,EO
22049,sub-032319_PO3.EO,EO
22050,sub-032319_POz.EO,EO
22051,sub-032319_PO4.EO,EO
22052,sub-032319_PO8.EO,EO
22053,sub-032349_Fp1.EC,EC
22054,sub-032349_Fp2.EC,EC
22055,sub-032349_F7.EC,EC
22056,sub-032349_F3.EC,EC
22057,sub-032349_Fz.EC,EC
22058,sub-032349_F4.EC,EC
22059,sub-032349_F8.EC,EC
22060,sub-032349_FC5.EC,EC
22061,sub-032349_FC1.EC,EC
22062,sub-032349_FC2.EC,EC
22063,sub-032349_FC6.EC,EC
22064,sub-032349_T7.EC,EC
22065,sub-032349_C3.EC,EC
22066,sub-032349_Cz.EC,EC
22067,sub-032349_C4.EC,EC
22068,sub-032349_CP5.EC,EC
22069,sub-032349_CP1.EC,EC
22070,sub-032349_CP2.EC,EC
22071,sub-032349_CP6.EC,EC
22072,sub-032349_AFz.EC,EC
22073,sub-032349_P7.EC,EC
22074,sub-032349_P3.EC,EC
22075,sub-032349_Pz.EC,EC
22076,sub-032349_P4.EC,EC
22077,sub-032349_P8.EC,EC
22079,sub-032349_O1.EC,EC
22080,sub-032349_Oz.EC,EC
22081,sub-032349_O2.EC,EC
22083,sub-032349_AF7.EC,EC
22084,sub-032349_AF3.EC,EC
22085,sub-032349_AF4.EC,EC
22086,sub-032349_AF8.EC,EC
22087,sub-032349_F5.EC,EC
22088,sub-032349_F1.EC,EC
22089,sub-032349_F2.EC,EC
22090,sub-032349_F6.EC,EC
22091,sub-032349_FT7.EC,EC
22092,sub-032349_FC3.EC,EC
22093,sub-032349_FC4.EC,EC
22094,sub-032349_FT8.EC,EC
22095,sub-032349_C5.EC,EC
22096,sub-032349_C1.EC,EC
22097,sub-032349_C2.EC,EC
22098,sub-032349_C6.EC,EC
22099,sub-032349_TP7.EC,EC
22100,sub-032349_CP3.EC,EC
22101,sub-032349_CPz.EC,EC
22102,sub-032349_CP4.EC,EC
22103,sub-032349_TP8.EC,EC
22104,sub-032349_P5.EC,EC
22105,sub-032349_P1.EC,EC
22106,sub-032349_P2.EC,EC
22107,sub-032349_P6.EC,EC
22108,sub-032349_PO7.EC,EC
22109,sub-032349_PO3.EC,EC
22110,sub-032349_POz.EC,EC
22111,sub-032349_PO4.EC,EC
22112,sub-032349_PO8.EC,EC
22113,sub-032349_Fp1.EO,EO
22114,sub-032349_Fp2.EO,EO
22115,sub-032349_F7.EO,EO
22116,sub-032349_F3.EO,EO
22117,sub-032349_Fz.EO,EO
22118,sub-032349_F4.EO,EO
22119,sub-032349_F8.EO,EO
22120,sub-032349_FC5.EO,EO
22121,sub-032349_FC1.EO,EO
22122,sub-032349_FC2.EO,EO
22123,sub-032349_FC6.EO,EO
22124,sub-032349_T7.EO,EO
22125,sub-032349_C3.EO,EO
22126,sub-032349_Cz.EO,EO
22127,sub-032349_C4.EO,EO
22128,sub-032349_CP5.EO,EO
22129,sub-032349_CP1.EO,EO
22130,sub-032349_CP2.EO,EO
22131,sub-032349_CP6.EO,EO
22132,sub-032349_AFz.EO,EO
22133,sub-032349_P7.EO,EO
22134,sub-032349_P3.EO,EO
22135,sub-032349_Pz.EO,EO
22136,sub-032349_P4.EO,EO
22137,sub-032349_P8.EO,EO
22139,sub-032349_O1.EO,EO
22140,sub-032349_Oz.EO,EO
22141,sub-032349_O2.EO,EO
22143,sub-032349_AF7.EO,EO
22144,sub-032349_AF3.EO,EO
22145,sub-032349_AF4.EO,EO
22146,sub-032349_AF8.EO,EO
22147,sub-032349_F5.EO,EO
22148,sub-032349_F1.EO,EO
22149,sub-032349_F2.EO,EO
22150,sub-032349_F6.EO,EO
22151,sub-032349_FT7.EO,EO
22152,sub-032349_FC3.EO,EO
22153,sub-032349_FC4.EO,EO
22154,sub-032349_FT8.EO,EO
22155,sub-032349_C5.EO,EO
22156,sub-032349_C1.EO,EO
22157,sub-032349_C2.EO,EO
22158,sub-032349_C6.EO,EO
22159,sub-032349_TP7.EO,EO
22160,sub-032349_CP3.EO,EO
